text,label
"khi oder tại máy mình có hỏi nhân_viên là xuất hoá_đơn rồi đem voucher tặng burger đến quầy áp_dụng đúng kh , chị nhân_viên đó bảo dạ . nhưng khi mình đem đến quầy thì chị nhân_viên khác lại bảo là không áp_dụng cho mình , nhưng voucher kem thì được làm_việc chán :mặt nhếch mép:",0
"buồn ơi_là buồn . burger thì không có 1 cọng rau , miếng phomat thì chảy xệ , miếng bánh kẹp thì xốp bóp phát là vỡ . khoai_tây chiên thì yểu xìu . nói_chung là lần đầu_tiên ăn lại sau hơn 9 năm thì mcdonald vẫn tệ như ngày nào .",0
"đã dặn không lấy đùi cũng bỏ cái đùi vô . đã vậy còn đưa 3 gói tương cà không có tương_ớt , gần 12h đêm fai vác cái chén đi xin hàng_xóm trọ ít tương để ăn . 3 sao là hên rồi . đơn hàng số 139 mua lúc 23h2023h30 tại mcdonald điện_biên_phủ . ăn mình tức muốn trào đờm .",2
"burger ngon , gà rán ok",1
nhân_viên nhiệt_tình,1
"tôi luôn sử_dụng dịch_vụ go through take away 247 service . dịch_vụ tốt , nhân_viên tư_vấn nhiệt_tình và gần_gũi .",1
đẹp . phuc vu nhanh,1
"nhân_viên ngay quầy shipper rất là khó_chịu , đưa nhầm đơn cho shipper còn nói rất là ngang tàn cô gái đeo kính tròn .",0
"có báo với nhân_viên là trên lầu rất nóng , nhân_viên nghe rồi dửng_dưng bỏ đi . trong khi bên ngoài mưa còn mát hơn trong nhà .",0
"mình đi ăn_ở đây cũng mấy lần rồi , hôm_nay đi ăn mình có mặc đồ hơi bần một xíu , lúc ra về mình có lỡ đá trúng cái bảng cấm do đang nch với chị đi cùng mình , mấy bạn nhân_viên thấy mà không có ai_lại hỏi_han gì hết , mấy bạn đứng đơ ra luôn , mình cũng đơ luôn 5s rồi tự nhặt lên đưa lại bạn nv , bill mình ăn cũng không có bao_nhiêu hết mà thái_độ quá tệ , sẽ không có lần nào mình đi ăn tại mc donalds nữa , thái_độ nhân_viên quá tệ",0
bắt tài_xế đứng trờ ngoài đường . tài_xế cũng là khách_hàng,0
các máy làm rối_tung bất_kỳ tuỳ chỉnh bạn thực_hiện . điều này đã xảy ra nhiều lần vì_vậy tôi đã rời khỏi đây vì quá nhiều thời_gian và công_sức .,0
chất_lượng thực_phẩm khủng_khiếp . vô_cùng ồn_ào . nhà_vệ_sinh ướt và bẩn . không_thể tin rằng mc donald có_thể là điều tồi_tệ này không có lý_do để ở đây một lần nữa .,0
"đã thử mcdonald ở nhiều địa_điểm trên thế_giới , đó không phải là một người hâm_mộ của những người ở việt_nam",2
phục_vụ tốt,2
phải đi lên tầng 2 để tìm một chỗ ngồi . chúng_tôi chỉ ở lại chỗ ngồi vỉa_hè vì tôi không thích đi lên cầu_thang,2
nơi có thiết_bị_đầu_cuối tự_phục_vụ . các nhân_viên biết cách nói tiếng anh và bạn có_thể yêu_cầu thực_đơn được viết bằng tiếng anh .,1
"ngồi trước có mùi hôi kì_lạ , đã 2 tuần vẫn chưa khắc phụ .",0
"tôi không phải là một fan hâm_mộ lớn của fastfood nhưng tôi cho rằng thực_phẩm ở đó tốt hơn ở lotteria hoặc jolibee . tuy_nhiên , nếu bạn ở đó và muốn rửa tay hoặc vào phòng_vệ sinh , hãy lên tầng 2 , không có bất_kỳ nhà_vệ_sinh nào ở tầng 1",2
nó không sang_trọng,0
"nhân_viên không nhiệt_tình , đã dăn không lấy sketchup nhưng vẫn lấy , phản_ánh lại thì nhân_viên dửng_dưng . keo_kiệt khi chỉ đưa 1 chén nhưa đưng gia_vị . thức_ăn mắc nhưng không ngon",0
coi_thường tài_xế ah,0
"thức uống được ,",1
"nhân_viên ăn_nói mất_dạy . vui_lòng xem và dạy lại nhân_viên . chuỗi của hàng quốc_tế , đừng cư_xử như người vn .",0
"gia_đình chúng_tôi đã ra_lệnh cho mcroyal , khoai_tây chiên , than_cốc , gà rán và gạo . thức_ăn không sao , nhưng sau đó cả gia_đình đã bị ngộ_độc thực_phẩm và đã ra ngoài trong nhiều ngày . chỉ là khủng_khiếp .",0
ăn nhanh và kem ok cafe thì không ok lắm,1
"có một_số nước sốt mcnuggets , vì_vậy bạn có_thể tự mang nó đến và ăn nó . mcdonalds , không khác gì ở đây macwing là ㅂㄹ",2
hà_nội duy_nhất của mcdonald . hàng dài,2
"nhân_viên ngoan , không_gian sạch_sẽ , yên_tĩnh , gần trung_tâm khu đi bộ rất thuận_tiện cho việc đi dạo phố cuối tuần .",1
"đồ_ăn ngon , khách đông nên phải xếp_hàng chờ mua rất lâu , chỗ ngồi hơi chật_chội .",1
nhà_hàng rất rác tôi đã đặt_hàng lấy trước 2 giờ nhưng họ vẫn không gửi bánh burger của tôi và họ không nhận được bất_kỳ liên_hệ nào,0
"mới và sạch_sẽ mặc_dù đôi_khi quá đầy_đủ với các nhân_viên hữu_ích cố_gắng hết_sức để giữ thời_gian chờ_đợi của bạn càng ngắn càng tốt . không có sữa lắc không may . cà_phê là thú_vị , đáng ngạc_nhiên . thức_ăn được nấu để đặt_hàng và nóng .",2
desgusting,0
"đồ_ăn ngon , thu_hút nhiều khách du_lịch và trẻ_em",1
cắn nhanh ở đây,1
"tuy_nhiên , so với các nhà_hàng việt_nam , thật đáng tiếc khi có một_số điểm nhờn .",2
"mcdonald ở hà_nội , việt_nam . nó có vị gần như giống như mcdonald ở nhật_bản , nhưng có một kiểu gạo phổ_biến đối_với mcdonald ở đông nam á . gà là giòn và đủ ngon_ngọt . gạo là một_chút của một_chút một_chút của một_chút một_chút của một_chút một_chút của một_chút một_chút của một_chút khoai_tây chiên , cốm gà và bánh_mì kẹp thịt có_thể nóng trong hương_vị thông_thường của chúng . có chỗ ngồi trên tầng hai , vì_vậy nếu bạn may_mắn , bạn có_thể tìm thấy chúng . hơn_nữa , vì việc đặt_hàng được thực_hiện thông_qua một bảng điều_khiển điện_tử , sẽ khá khó_khăn nếu bạn không_thể quen với nó .",2
"đồ_ăn cũng chấp_nhận được , vị_trí thuận_tiện cho mua mang đi",1
khi bạn mệt_mỏi bằng cách chuyển vùng ....,1
trung_bình,2
rất không chuyên_nghiệp trong việc cung_cấp . không nên đặt_hàng bằng cách sử_dụng giao hàng tại mcdonald vn . tôi đã đặt_hàng và chờ_đợi gần một giờ mà không có bất_kỳ thông_báo nào cho sự chậm_trễ từ mcdonald trong khi nó nói rằng trong thời_gian giao hàng là tối_đa 30 phút . đã gọi cho họ sau 45 phút để giải_quyết nhưng tôi vẫn phải đợi gần 20 phút sau đó để có được oder của mình,0
"cơ_sở phải được mở 247 . chúng_tôi đến từ một thành_phố khác , chúng_tôi muốn uống cà_phê lúc 5 giờ sáng . chúng_tôi đã bị đuổi ra và nói rằng họ sẽ dọn_dẹp đến 7 giờ sáng .",0
ăn đao bụng 10 lần như 1 . mà thèm nên vẫn ráng ăn,2
ai có_thể tìm thấy sự khác_biệt ..,0
"việt_nam là một quốc_gia hào_phóng trong việc hút thuốc , nhưng có những sinh_viên đại_học hút thuốc trong nhà ... nhân_viên không kiềm_chế .",2
"nhân_viên đông nhưng thái_độ phục_vụ ncl , coi_thường khách_hàng .",0
hãy làm điều đó cứ sau 2 tháng .... điên_rồ cho cuộc_sống của tôi .... không_thể chịu_đựng được nếu các con tôi vẫn thích nó tiếp_tục đứng,0
bạn tôi và tôi đã bị ngộ_độc thực_phẩm nghiêm_trọng ngay sau khi ăn_ở đó . thức_ăn phục_vụ vệ_sinh lạnh và xấu trong nhà_bếp . tránh nơi đó .,0
cần cải_thiện hơn về dịch_vụ . nhanh_chóng và chính_xác phải được ưu_tiên .,0
mấy anh bảo_vệ không được thân_thiện,1
sạch_đẹp phục_vụ ok nhưng sao gà mặn quá:mặt nhăn nhó::mặt nhăn nhó::mặt nhăn nhó:,2
toilet quá hôi,0
"đó là mac làm . dịch_vụ là tuyệt_vời . chúng nhanh và hiệu_quả . tôi không tìm thấy nữa . sau đó , đó là mac làm . không có gì đặc_biệt để nói .",2
không_khí hơi nghèo ...,2
đó là một nơi gặp_gỡ tour du_lịch và tôi đã đi vào một lúc và mua nước đóng_chai .,2
"đồ_ăn ổn , tuy_nhiên quán đông , chờ_đợi rất lâu",2
nghèo và không trở_lại,0
em thích chị phục_vụ quá,1
"ch đầu_tiên ở vn , đến nay vẫn đông . mình hay ghé ăn muffin và hashbrown . có_thể tự thanh_toán qua màn_hình nên mình thích .",1
"vị_trí đẹp , phù_hợp với những sự_kiện đội nhóm .",1
wc chưa sạch lắm,1
"lúc mình đi là giao_thừa nên có_thể vì_thế nên ít nhân_viên . tự đặt món ở màn_hình cảm_ứng , nhưng do lần đầu làm , lại không có nhân_viên gần đó hỗ_trợ nên hơi bị bối_rối . chỗ ngồi cũng không có người dọn_dẹp nên hơi dơ .",2
ngon . rộng_rãi có khu vui_chơi thiếu_nhi ở trên lầu .,1
"khu này đồ_ăn ngon , mỗi_tội có cái cống hôi ăn mất ngon .",2
"địa_điểm khá tốt , chỗ để xe rộng , món ăn_uống khá ok",2
làm không chuyên_nghiệp,0
"nó rất sạch_sẽ , rộng_rãi và đẹp . tất_nhiên , nó cũng ngon , quá .",1
vị_trí tốt,2
"món ăn và dịch_vụ đạt chuẩn , nhà_hàng đông khách , náo_nhiệt thích_hợp cho gia_đình",2
đồ uống giá hợp_lý,1
ghé thăm một người vợ yếu_đuối trong thực_phẩm địa_phương . bánh_mì kẹp thịt quá khác nhau .,2
tôi đã đặt nó bằng một chiếc găng_tay nhưng nó đã bị bỏ_qua trong một thời_gian dài .,0
"trụ_sở mcdonalds tại việt_nam mcdonalds tại việt_nam có_mặt tại hơn 118 quốc_gia với chuỗi 35,0 nhà_hàng tại khắp các châu_lục , mỗi ngày , mcdonalds toàn_cầu phục_vụ hơn 70 triệu người tiêu_dùng , không_chỉ đảm_bảo mang đến cho họ những bữa ăn ngon , an_toàn vệ_sinh , mà_còn làm họ hài_lòng với dịch_vụ của mcdonalds .",1
tôtf,2
hãy đến với chuyến đi của bạn,2
địa_điểm hút khách nước_ngoài và trong nước . đồ_ăn cũng tàm_tạm,2
view triệu đô . đồ_ăn tươi ngon . khách nước_ngoài ủng_hộ nhiều .,1
yêu nó,1
đó là một mcdonald thường_xuyên .,2
xem_ra cho tổn_thương đường ruột vệ_sinh để xem_xét nghiêm_túc .,0
quá tệ ngoài cái mác mcdonals,0
siêu đông_đúc trong bữa trưa thứ_sáu,2
ném ra rác ngay tại một vị khách . anh ấy bốc mùi rất nhiều thúc_đẩy sự thèm ăn,0
không bao_giờ bỏ tương_ớt vào cả,0
ẩm_thực địa_phương ngon hơn,2
không được quản_lý tốt . chuẩn_bị tối và chậm thực_phẩm . chất_lượng thực_phẩm dưới mức trung_bình một_chút .,2
"nhân_viên phục_vụ và quản_lí điều tệ , không quan_tâm khách , không có dụng_cụ ăn_uống dành cho khách ngồi tại_chỗ , khu_vực để tương không sạch_sẽ .",0
tôi phải chờ hơn 1h để được phục_vụ phần mà tôi đã thanh_toán,2
bảo_vệ thu thêm tiền gửi xe . mà kp khách nào cũng thu . có_thể là biển tỉnh_lẻ sẽ thu thêm,2
"cụ_thể là ngày 187 13h15 mình đi ăn 1 mình nên có ghé vào , bill mình có 2 miếng gà cay không xương và chỉ được đưa 1 miếng lúc mình ngồi vào bàn mình mới phát_hiện và hỏi lại nhân_viên , nhân_viên chỉ cầm lấy_rồi vào bếp hỏi hỏi gì đó . đợi khoảng 10 p thì nv chạy ra đưa mình thêm 1 miếng nữa và không có 1 lời xin_lỗi nào d , ngoảnh mặt vào trong luôn chứ không thèm nhìn tới mình đó h mình đi ăn mcdonalds nhiều rồi nhưng đây là lần đầu ăn_ở chi_nhánh này , tệ bạn đó hình_như đeo mắt_kính , hơi mập .",0
có rất nhiều khách_hàng nó rất ngon,1
"ngày cuối tuần rất đông , nhưng đồ_ăn ra vẫn rất nhanh nhé đồ_ăn rất ok .",1
"burger tạm ổn nhưng cơm bò , cơm trứng thì dở tệ , ngọt ngọt như ăn chè xôi ấy hic",2
"tài_xế đến lấy hàng trời mưa hay nắng cũng không cho vào lấy , bắt lấy hàng đề_nghị xem_lại thái_độ của quán với đối_tác giao_nhận",0
giống như bất_kỳ macca nào ở úc . chỉ không có bánh táo,1
"không có chỗ đỗ xe , khách phải đi gửi xe chỗ khác .",1
"họ đã miễn_phí thịt xông khói thịt lợn trong salad , tôi là người hồi_giáo vì_vậy ..",2
"lần đầu_tiên đặt qua grab ở cửa_hàng này , thất_vọng tràn_trề . giao thiếu hẳn 2 hambuger và 2 nước_ngọt . liên_hệ lại quán bảo đợi 1 chút mà đợi đúng 1 tiếng rưỡi , đợi hết cả giờ ăn trưa . lúc gọi khiếu_nại thì không gọi được luôn . đúng lúc đó có 1 anh grab khác mang đồ thiếu tới gọi cho mình thì giao nhầm địa_chỉ . nhà 4a thì nhân_viên bên cửa_hàng đặt grab là nhà 44 , mình nhận đồ_ăn còn combo nghe cả anh grab càu_nhàu đến cửa_hàng phải đợi 20p rồi lại còn đặt sai địa_chỉ . mà trên phố đi đường 1 chiều chứ , quay lại đâu phải dễ . mình thì nhận đồ_ăn cũng không còn thời_gian ăn , chỉ muốn ném vào mặt nhân_viên bên đó cho nó bớt ngáo . ức_chế không tả nổi .",0
làm đồ_ăn rất nhanh .. tốt,1
"chất_lượng phục_vụ quá kém , hôm_nay tôi đặt bữa sáng mà nhân_viên lại đưa kem trước , đứng đợi tới kem tan chảy ra_tay vẫn chưa đưa nốt những đồ còn lại , cũng kệ đấy không đưa giấy_ăn cho khách . mc muffin cũng quên đưa muối và tiêu cho khách , vấn_đề này nói bao_nhiêu lần rồi mà lần nào cũng quên . lần trước tôi đã mắng cho_rồi tôi nghĩ họ sẽ không quên nữa , ai_ngờ đem đồ về mới biết là đưa thiếu . nói_chung quá thiếu chuyên_nghiệp .",0
không đăt đơn cho khách . nhân_viên khinh người,0
nhà_hàng mc donald được mở đầu tiên,2
hồ hoàng kiếm,0
đi toilet vô cái toilet gọi là kinh_tởm chứ không phải kinh_khủng nữa . nó dơ nó khaii ra tới khu_vực ngồi ăn gần đó . rửa tay_trong toilet của cửa_hàng lớn mà tưởng đi nvs bỏ_hoang . doanh_thu biết_bao_nhiêu mà không thuê nổi 1 lao_công . nửa năm nay lần nào đến mà quên mang giấy ướt là y_như_rằng,0
đồ_ăn bình_thường,2
món ngon,1
"poppy tốt . chúng_tôi đã ở các quốc_gia khác nhau đây là một trong những quốc_gia sáng_giá nhất . sạch_sẽ , mọi thứ được loại_bỏ . có một bãi đậu xe cho xe_máy . thịt trong bánh_mì kẹp thịt là một trong những món ngon nhất . không ợ nóng",1
máy_điều_hoà không_khí có_thể mạnh hơn không,2
nhà_hàng gà gán rộng_rãi xe oto có_thể mua hàng trên xe và di_chuyển,1
quá đông,2
đông quá nên cảm_nhận khi ăn không được ngon,2
"nó rất đẹp và sạch_sẽ , nhưng đã quá muộn cho đến khi đơn đặt_hàng đến .",1
"có_lẽ là mcdonald chậm nhất mà tôi từng đến . mất 15 phút cho một chiếc bánh táo tôi không nói rằng nó sẽ mất nhiều thời_gian như_vậy . những người khác đang chờ_đợi tối_đa 20 phút cho thực_phẩm tiêu_chuẩn khác . nếu không , đó chỉ là một mcdonald thực_sự .",2
món ăn ngon và thu_hút được sự chú_ý và sự thích_thú của trẻ_em . nhưng không có chỗ ngồi 4,1
thai đô,0
"mỗi lần vào ăn có hoá_đơn thanh_toán mang ra cho bảo_vệ thì ngta vẫn thu tiền tôi cần ban quản_lý sử lý vấn_đề này . tôi không phải người keo_kiệt nhưng cách xin tiền đểu của bảo_vệ ở đây tôi thật_sự không thích , mỗi cửa_hàng khi mở ra sẽ có chỗ để xe cho khách_hàng chúng_tôi để chứ không phải để chúng_tôi vào ăn còn mất tiền thuê chỗ để xe như_vậy",0
"tôi đến lúc 920 tối_ngày 3 tháng 1 năm 2020 và trải_nghiệm dịch_vụ tồi_tệ nhất mà tôi chưa từng thấy trong bất_kỳ thương_hiệu thức_ăn nhanh nào . tầng trệt vẫn rất đông và tầng một . nhưng có_vẻ như các nhân_viên đang thiếu nhà của họ nên họ buộc tất_cả khách_hàng ở tầng một , bao_gồm cả tôi vẫn ăn , đi xuống cầu_thang với một_cách rất bất lịch_sự . sau đó , tầng trệt đã quá_tải lúc 940 tối . vì_vậy , mc . donald rất vui và nhân_viên của họ thích làm_việc kết_thúc bất_kể khách_hàng cảm_thấy gì .",0
rộng và sạch_sẽ,1
tệtài xế đến_nơi cả 30p vẫn chưa làm món chả hiểu quản_lý với nhân_viên thế_nào,0
"vì_vậy , vì_vậy",2
rất chậm . bánh_mì kẹp thịt và khoai_tây chiên có vị như chúng được làm ngày hôm_qua .,0
khoẻ,2
thức_ăn tuyệt_vời . đã đến đó nhiều lần khi ở hà_nội . thức_ăn luôn sẵn_sàng trong vòng chưa đầy 10 phút . chất_lượng thực_phẩm và các phần rất tốt . thức_ăn không đắt . nhân_viên có tiếng anh tốt và rất hữu_ích .,1
"nhân_viên không cười , làm_việc uể_oải đến mua mà cảm_thấy sự chán_nản lây qua món ăn",0
tôi tìm thấy một loại khối_u trong cánh_gà . tôi đã yuck . vị_trí btw tốt gần hồ hoan kiem,0
"nó thực_sự khá có_thể so_sánh với hầu_hết mickey ds của mỹ . xd fancier hơn hầu_hết , quá .",1
đồ_chơi xin đổi 2 cái khác cho 2 bé thì từ_chối đổi . trong khi ở nhà_thờ đức_bà và đường 32 họ vẫn vui_vẻ đổi,0
"quá đông khách , không đủ chỗ ngồi , chỗ rửa tay rất bẩn",2
địa_điểm đông_đúc nhiều người nước_ngoài,1
chất_lượng wifi quá tệ,0
dịch_vụ xấu,0
"lần đầu đến đây ăn , đông khách , hơi ồn",1
nhanh sạch_sẽ rộng_rãi có bãi xe có lối vào dành cho xe_lăn ở cửa phạm ngũ lão quán nằm ngay trung_tâm góc đường trần hưng đạo và phạm ngũ lão,1
nhộn_nhạo quá,2
"mình bảo không cay 2 đùi mà nhi nhận là_là cay , 1 đùi 1 cánh . hamburger không được nóng và có mùi hơi cũ . chỉ được mỗi khoai_tây chiên và nhiều loại sốt chấm",0
"nhiều lần việc giao hàng khá muộn , nhiều như một giờ . chỉ tối nay , ứng_dụng cho biết thức_ăn của tôi đã được giao nhưng không có . bây_giờ tôi sẽ đợi một giờ nữa để lấy thức_ăn",0
đôi_khi đồ uống yếu,2
thuyết_phục,1
đắt vãi,0
"hamburger ngon , khoai_tây chiên không được giòn như mcdonalds mình từng ăn bên châu_âu , giá_cả khá đắt so với thu_nhập trung_bình người việt , quán nằm tại địa_điểm vàng của thủ_đô hà_nội , làm một nơi lí_tưởng cho giới trẻ check in .",2
"gây sốc nhất tôi đã đặt một chiếc burger gà , có một mẫu cắn , không còn nữa . giá không biện_minh cho burger , tôi trả lại món ăn và yêu_cầu trả lại tiền của tôi . sau một cuộc cãi_vã , tôi đã nhận được tiền của mình và lấy đi . chỉ đơn_giản là trong một sự ô_nhục",0
24 giờ được khuyến_khích mở,1
không có gì đặc_biệt,2
"thanh_toán bằng thẻ bị lỗi , gây bất_tiện cho việc thanh_toán . đồ_ăn thức uống hợp vệ_sinh",2
"không chuyên_nghiệp , không hướng dân lấy đồ lên khách phải xếp_hàng 2 lần",0
không có gì đặc_biệt chỉ là thực_đơn của mcdonald cổ_điển,2
làm đồ chậm còn thái_độ với khách,0
"bánh rất nguội , nguyên_liệu rời_rạc mỗi nơi 1 thứ . khi mở bánh ra nước sốt chảy tùm_lum khắp hộp , rau và thịt bị xô lệch . khoai_tây thì nguội_lạnh dù trước đó đã oder với nhân_viên là khoai_tây mới chiên . không hỏi khách_hàng lấy size lớn hay size nhỏ mà mặc_định lấy size lớn cho khách . một nhân vien nữ giao đồ cho khách không thân_thiện . khăn giấy không có sẵn , rất phiền khi phải nhờ nhân_viên lấy dùm 悪い:không thích:",0
đồ_ăn khá là ngon đối_với người_yêu tôi,1
"các nhân_viên có_thể nói tiếng anh và thân_thiện các thực_phẩm nóng và tươi . nơi luôn bận_rộn , và lộn_xộn .. họ cần phải làm sạch nhiều hơn . ngoài_ra , nó nên không có khói bên ngoài nhìn_chung , bạn có_thể đi khắp_nơi vì nó đang mở 247 .",1
"nơi này đã tốt hơn . thiếu nhân_viên gây ra thiếu dịch_vụ đàng_hoàng như rót nước , làm sạch .",2
hồ gươm,1
toilet ở đây thật kinh_khủng,0
"không order được với nhân_viên mà bị yêu_cầu order qua máy trong khi quầy order đang trống , order_qua_máy_lại đông người và chờ rất lâu . thao_tác order trên máy rất bất_tiện so với order trực_tiếp .",0
bà_già gần nhà_hàng đòi_hỏi tiền đỗ xe trên đường,1
nằm trong một khu_vực đàng_hoàng . được lấp đầy với người nước_ngoài trên lầu với tiếng ồn lớn . sàn nhà rất ẩm_ướt và mọi người bị trượt . sự sạch_sẽ không tốt . vui_lòng làm_việc trên nó . thức_ăn ngon .,2
"view đẹp , địa_điểm trung_tâm của hà nôi",1
rất ngon .,1
bánh_mì mac lớn lạnh,0
"nhân_viên rất hiệu_quả , hữu_ích , khu_vực ngồi ngon và lớn để ăn_ở tầng một :ngôi sao phát sáng::ngôi sao phát sáng::ngôi sao phát sáng::ngôi sao phát sáng::ngôi sao phát sáng: vị_trí tuyệt_vời gần khu phức_hợp mua_sắm",1
phóng to kem tan chảy . sữa sheik là một người lộn_xộn ...,0
hamburger rất ngon,1
pos không hoạt_động mọi lúc khi tôi cố_gắng đặt_hàng từ máy tự_phục_vụ .,2
nó rất ngon .,1
dịch_vụ burger được chuẩn_bị tốt và chuẩn_bị không_thể chấp_nhận được ở nhà,0
mc bình_thường .,1
bình_thường đồ_ăn không ngon,2
thich thôi,1
buổi sáng không đông khách nhưng phục_vụ siêu lâu . thái_độ nhân_viên kém . đưa thiếu đồ trong đơn đã đặt . tệ_hại,0
đắt hơn các quốc_gia khác .,0
địa_điểm tốt để ăn_uống nhanh,1
"không_gian đẹp , hiện_đại , món ăn nhẹ ngon , hợp giá tiền để nói_chuyện buổi tối với bạn_bè có 5 loại sốt free , khoai ngon hơn vo với những chỗ khác",1
món ăn cũng bình_thường . giá không quá đắt . được cái vị_trí đẹp nên đi ra hồ gươm ngắm cảnh cũng gần,1
"nhân_viên thiếu linh_hoạt khi tính tiền chậm_chạp , giải_thích trả_lời vấn_đề khách đại_khái",0
một mc làm trong số_nhiều người khác,2
mcdonald ở việt_nam ít ngon hơn đài_loan và giá không rẻ hơn .,0
"bình_thường , lúc này thêm order trên máy_tính nên khách dễ lựa_chọn hơn",2
dạo phố,2
cũng được :mặt cười đầy mồ hôi:,1
"tôi thích mcdeil , nhưng chênh_lệch giá không lớn , nhưng nó cũng vậy . hơn thực_phẩm hàn_quốc . tôi đã rất ấn_tượng khi ăn mcdeur",1
chỉ cần mcdonald hahaha,2
"dịch_vụ chậm , ồn_ào và bẩn_thỉu",0
bánh_mì không giống như các mcdonalds khác và thức_ăn không nóng khi chúng_tôi nhận được . nhưng dịch_vụ rất nhanh .,2
phục_vụ rất nhanh,1
nó có vị ngon hơn hàn_quốc hoặc mcdonald . mặc quần_áo là tất_cả mayonnaise và sốt cà_chua .,0
tuyệt_vời,1
gà rán nguyên_bản cần được phục_vụ trong 30 phút . nó có phải là một_cách thức_ăn nhanh được phục_vụ,1
"bán hàng chuẩn quốc_tế , ăn bằng tay nhưng lại không có chỗ rửa tay tiện_lợi . toàn phải leen lầu , hoặc đi xa , chỗ thì rửa xong lại phải kéo cửa nặng bước ra với_lại bước vào nhà_vệ_sinh hôi cũng tuột mood . không hiểu tại_sao .",2
rất tốt,1
"địa_điểm dễ tìm , đồ_ăn tương_đối ngon.thích hợp cho cả gia_đình hẹn_hò",1
khá ổn,1
mua mang đi hoặc ngồi lại đều có cảm_nhận thoải_mái và tin_cậy,1
"nhân_viên chuẩn_bị món ca tối cực_kỳ khó_chịu , không vui_vẻ với khách_hàng và người giao hàng",0
good food in ho guom,1
cũng được,2
nếu bạn cần sửa_chữa big mac thì ít_nhất thực_phẩm cũng giống như nhà . tốt hơn nhiều so với những nỗ_lực thảm_hại của các vị vua burger ở hà_nội . giá_cả tốt quá .,1
nhân_viên nhiệt_tình,2
"trong quá_khứ , chỉ có hamburger và khoai_tây chiên giống như ở đài_loan . nó hoàn_toàn khác với đài_loan .",1
khuon viên rất rộng thoáng mát_mẻ,2
"quán sạch_sẽ , thức_ăn phong_phú ngon , giá_cả hợp_lý .",2
phục_vụ quá tệ . có trải_nghiệm không tốt .,0
"nhân_viên giữ xe nói_chuyện mất_dạy , vòi tiền khách_hàng",0
trừ_tà . giao_tiếp và thuận_tiện .,1
"khinh_thường shipper , có thái_độ không tôn_trọng khi thấy shipper vào lấy đơn",0
"tôi thích nó khi mùa đông , có những người hâm_nóng , nhân_viên dọn_dẹp những nơi sạch_sẽ , công_việc tốt",1
nhìn view khá đẹp mà chưa có dịp ăn nên chưa biết chất_lượng ra sao,2
"những món ăn quen_thuộc của mcdonalds , nhà_vệ_sinh hơi bẩn ...",2
"không_gian nóng , tiết_kiệm điện_máy lạnh . vô đó cũng đông khách , ăn thì nhớ lấy hoá_đơn để miễn_phí gửi xe .",2
nơi tốt,1
"tiện_lợi ,",1
"đã 24 giờ , vì_vậy đã đến lúc đi ăn kem hoặc các bữa ăn đơn_giản muộn . tôi muốn cho 5 sao cho hướng_dẫn sử_dụng , nhưng mỗi lần tôi phải tổ_chức rác thực_phẩm trên bàn ngoài_trời , có 3 sao .",2
chỗ ngoài mát mẽ rất chill đặc_biệt là buổi tối muộn,2
uống mỗi cốc cà_phê mà bắt đợi lâu quá .,2
"cơ_sở vật_chất xuống_cấp , quá ồn .",0
"mc . donalds ở đây bẩn nhất trong tất_cả nhà_hàng thức_ăn nhanh mà tôi từng_trải nghiệm rác và vết đồ_ăn lăn_lóc trên bàn sau khi khách ăn xong nhân_viên dọn rất chậm hoặc không dọn . ngay từ đầu bước vào tôi đã thấy rất nhiều bàn không được dọn , sau khi gọi món cho tới khi ăn xong nó vẫn nằm trên bàn không biết là nhà_hàng này nhân_viên dọn hay khách tự dọn nhà_vệ_sinh thì nặc mùi khai như kiểu wc trường tiểu_học năm 20 không biết món ăn_ở đây có đảm_bảo vệ_sinh không nữa bài đánh_giá này được viết sau khi tôi ăn xong và tải lên khi vẫn ngồi tại mc donalds dakao không hiểu sao nhà_hàng này vẫn được tổng reviews trên 4 sao khuyên các bạn thích ăn mc donalds nên qua các chi_nhánh khác",0
nó không có gì khác với mcdonald ở nhật_bản . có cà_phê việt_nam không,2
thức_ăn rất ngon và ngon,1
hoàn_toàn không có tổ_chức cá_nhân bị mất trong thời_gian cao_điểm của thời_gian kỳ_vọng bên ngoài mcdo,0
sạch_sẽ và những gì bạn mong_đợi từ một mcdonald,1
giống như ... hương_vị không thay_đổi .,1
một_số thực_đơn là khác nhau . có một_số gạo,2
xuất_sắc .,1
chỉ là như_vậy,2
tôi chỉ ăn mì gạo và hamburger,1
"mcdonalds việt_nam cam_kết áp_dụng tiêu_chuẩn của mcdonalds toàn_cầu , đó là quality chất_lượng , service dịch_vụ , cleanliness vệ_sinh values giá_trị . high quality food thực_phẩm chất_lượng superior service phục_vụ chuyên_nghiệp clean and welcoming environment môi_trường sạch_sẽ và thân_thiện great value for money giá_cả hợp_lý đã trải_nghiệm tại quán và điểm trừ duy_nhất là xếp_hàng lâu quá :khuôn mặt rạng rỡ với đôi mắt cười:",1
nơi cà_phê đẹp,1
tạm được,2
không phải là thời_điểm tốt để đến thăm họ đã xây_dựng trong giờ ăn trưa .,2
phải chờ hơn 10 mới được phục_vụ,0
"đắt , vị phù_hợp với người nước_ngoài hơn là người việt",0
rất tốt . nên ăn_uống tại đây . shipper grapfood rất nhiệt_tình,1
ngắm vui thôi,0
một trong những lựa_chọn hạn_chế về khớp nửa_đêm cho burger ...,1
